module,contributor,author,commentor,integrator,churn,entropy,size,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco,status
1444,7,2,6,2,261,,0,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.285714,0.428571,0.66670000000000000000,0.42187500000000000000,0.94252873563218390805,FALSE
1445,1,0,0,1,0,,126,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1446,9,3,9,3,12,,330,0.111111,0.000000,0.111111,0.111111,0.222222,0.000000,0.333333,0.111111,0.50000000000000000000,0.30555555555555555556,0.50000000000000000000,FALSE
1447,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1449,9,3,8,2,18,,0,0.111111,0.000000,0.111111,0.000000,0.111111,0.111111,0.444444,0.111111,0.75000000000000000000,0.16666666666666666667,0.33333333333333333333,FALSE
1452,11,1,11,1,147,,0,0.000000,0.000000,0.090909,0.000000,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25925925925925925926,1.00000000000000000000,FALSE
1457,5,2,4,1,378,,0,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.400000,0.200000,1.00000000000000000000,0.45454545454545454545,0.66666666666666666667,FALSE
1458,6,1,6,1,142,,0,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.833333,0.000000,1.00000000000000000000,0.38709677419354838710,1.00000000000000000000,FALSE
1459,7,2,7,2,22,,138,0.142857,0.000000,0.000000,0.142857,0.142857,0.000000,0.285714,0.285714,0.50000000000000000000,0.37500000000000000000,0.50000000000000000000,FALSE
1460,13,3,13,2,191,,189,0.076923,0.000000,0.076923,0.000000,0.076923,0.000000,0.384615,0.384615,0.80000000000000000000,0.30317104561007000031,0.62827225130890052356,FALSE
1461,4,1,4,1,5,,150,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,1.00000000000000000000,0.52380952380952380952,1.00000000000000000000,FALSE
1463,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1464,5,1,5,1,169,0.968836,0,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
1465,5,1,5,1,9,,171,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
1466,7,1,7,1,123,,0,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.571429,0.285714,1.00000000000000000000,0.43750000000000000000,1.00000000000000000000,FALSE
1468,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1469,2,2,2,1,242,,132,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,0.96280991735537190083,FALSE
1472,2,1,2,1,3,,126,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.57142857142857142857,1.00000000000000000000,FALSE
1473,2,1,2,1,6,,171,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.54054054054054054054,1.00000000000000000000,TRUE
1475,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1477,3,1,2,2,6,,249,0.000000,0.000000,0.333333,0.333333,0.333333,0.000000,0.000000,0.000000,0.50000000000000000000,0.60000000000000000000,1.00000000000000000000,FALSE
1479,1,0,0,1,0,,144,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1480,2,1,2,1,27,,201,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,TRUE
1481,1,0,0,1,0,,267,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1482,1,0,0,1,0,,372,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1483,16,5,15,3,66,0.865645,301,0.000000,0.125000,0.062500,0.000000,0.187500,0.000000,0.125000,0.500000,0.57140000000000000000,0.30926513135942960504,0.30303030303030303030,TRUE
1486,5,3,1,2,112,0.863121,611,0.000000,0.200000,0.000000,0.200000,0.000000,0.400000,0.200000,0.000000,0.75000000000000000000,1.00000000000000000000,0.46428571428571428571,TRUE
1487,21,12,21,11,1499,0.324951,0,0.095238,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.714286,0.62960000000000000000,0.35736942437444589525,0.50033355570380253502,TRUE
1488,21,12,21,11,1339,0.178525,0,0.095238,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.714286,0.63750000000000000000,0.36653274294814963615,0.51680358476474981329,TRUE
1489,33,15,32,14,1705,0.056220,0,0.060606,0.000000,0.030303,0.000000,0.030303,0.000000,0.000000,0.878788,0.70970000000000000000,0.36670073075645831064,0.57478005865102639296,TRUE
1490,22,12,22,11,2036,0.107766,0,0.090909,0.000000,0.045455,0.000000,0.045455,0.045455,0.045455,0.727273,0.62960000000000000000,0.35736942437444589525,0.53438113948919449902,TRUE
1491,21,12,21,11,1499,0.324951,0,0.095238,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.714286,0.62960000000000000000,0.35736942437444589525,0.50033355570380253502,TRUE
1492,8,2,8,3,1298,0.955091,31,0.000000,0.000000,0.375000,0.000000,0.125000,0.000000,0.000000,0.500000,0.50000000000000000000,0.31761363636363636364,0.95608628659476117103,TRUE
1494,5,1,5,1,4,,567,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.200000,1.00000000000000000000,0.27272727272727272727,1.00000000000000000000,TRUE
1497,8,2,8,2,16,0.811278,704,0.125000,0.000000,0.125000,0.000000,0.125000,0.000000,0.125000,0.500000,0.50000000000000000000,0.39952153110047846890,0.50000000000000000000,FALSE
1498,4,2,4,2,8,,10,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.75000000000000000000,0.57777777777777777778,0.75000000000000000000,TRUE
1503,28,7,27,10,253,0.736595,12,0.107143,0.000000,0.071429,0.178571,0.035714,0.000000,0.000000,0.607143,0.30000000000000000000,0.17409210806224100706,0.68774703557312252964,TRUE
1504,35,9,33,14,287,0.454529,0,0.057143,0.000000,0.085714,0.057143,0.028571,0.000000,0.028571,0.742857,0.23330000000000000000,0.16975267379679144385,0.52264808362369337979,TRUE
1505,42,10,42,14,139,0.697861,15,0.047619,0.000000,0.000000,0.023810,0.023810,0.047619,0.047619,0.809524,0.65280000000000000000,0.27825263828205004676,0.34532374100719424460,TRUE
1506,49,15,47,16,369,0.401440,19,0.040816,0.000000,0.040816,0.000000,0.020408,0.020408,0.000000,0.877551,0.66670000000000000000,0.34885675147213608752,0.50948509485094850949,TRUE
1507,34,11,32,14,391,0.964117,15,0.029412,0.029412,0.117647,0.029412,0.058824,0.029412,0.000000,0.705882,0.20590000000000000000,0.12867042419897266289,0.27621483375959079284,TRUE
1510,32,11,32,10,3342,0.418125,0,0.062500,0.000000,0.000000,0.000000,0.062500,0.031250,0.031250,0.812500,0.78570000000000000000,0.31924173513886432547,0.39497307001795332136,TRUE
1511,21,7,20,7,304,0.581072,13,0.095238,0.000000,0.142857,0.095238,0.047619,0.000000,0.047619,0.571429,0.33330000000000000000,0.17834405535763001826,0.75657894736842105263,TRUE
1512,2,1,2,1,1,,1028,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,1.00000000000000000000,0.57142857142857142857,1.00000000000000000000,FALSE
1513,19,8,17,7,37,,17,0.052632,0.052632,0.157895,0.105263,0.000000,0.052632,0.368421,0.210526,0.25000000000000000000,0.10641025641025641026,0.32432432432432432432,FALSE
1514,8,3,5,4,9,,0,0.250000,0.000000,0.000000,0.250000,0.000000,0.125000,0.375000,0.000000,0.25000000000000000000,0.30000000000000000000,0.44444444444444444444,FALSE
1518,54,26,52,26,3170,0.132989,26,0.018519,0.000000,0.037037,0.000000,0.000000,0.037037,0.018519,0.888889,0.70080000000000000000,0.42117369695442867175,0.63280757097791798107,FALSE
1519,7,2,6,2,90,0.675191,0,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.571429,0.142857,0.50000000000000000000,0.33333333333333333333,0.57777777777777777778,FALSE
1520,23,9,22,7,462,0.556423,13,0.043478,0.000000,0.130435,0.130435,0.000000,0.043478,0.043478,0.608696,0.33330000000000000000,0.24496606334841628959,0.79220779220779220779,TRUE
1521,11,1,11,1,19,0.998001,0,0.000000,0.000000,0.090909,0.000000,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25925925925925925926,1.00000000000000000000,FALSE
1522,13,5,12,6,62,,22,0.153846,0.076923,0.076923,0.153846,0.076923,0.000000,0.230769,0.230769,0.16670000000000000000,0.20000000000000000000,0.40322580645161290323,FALSE
1523,8,4,6,4,61,,28,0.250000,0.000000,0.125000,0.125000,0.000000,0.125000,0.375000,0.000000,0.40000000000000000000,0.33333333333333333333,0.42622950819672131148,FALSE
1524,11,5,7,4,54,,27,0.090909,0.000000,0.090909,0.181818,0.090909,0.181818,0.363636,0.000000,0.40000000000000000000,0.25000000000000000000,0.37037037037037037037,FALSE
1525,9,4,7,4,28,,14,0.222222,0.000000,0.111111,0.111111,0.000000,0.111111,0.444444,0.000000,0.25000000000000000000,0.26666666666666666667,0.39285714285714285714,FALSE
1526,35,13,35,12,403,0.674624,13,0.057143,0.000000,0.028571,0.000000,0.028571,0.057143,0.028571,0.800000,0.77460000000000000000,0.33560548937686420587,0.33250620347394540943,TRUE
1527,20,6,18,9,102,0.000000,35,0.100000,0.050000,0.150000,0.150000,0.050000,0.050000,0.200000,0.250000,0.11110000000000000000,0.15721899224806201550,0.33333333333333333333,FALSE
1528,16,5,12,5,88,,24,0.125000,0.000000,0.000000,0.187500,0.000000,0.125000,0.312500,0.250000,0.33330000000000000000,0.21345514950166112957,0.31818181818181818182,FALSE
1529,12,5,10,5,41,,22,0.166667,0.000000,0.166667,0.083333,0.000000,0.083333,0.333333,0.166667,0.20000000000000000000,0.27250000000000000000,0.34146341463414634146,FALSE
1530,23,9,23,8,1294,0.697512,0,0.043478,0.043478,0.086957,0.000000,0.043478,0.043478,0.043478,0.695652,0.70590000000000000000,0.32189572658122080458,0.29675425038639876352,FALSE
1531,12,3,10,3,57,,21,0.083333,0.000000,0.000000,0.166667,0.000000,0.083333,0.166667,0.500000,0.66670000000000000000,0.34810810810810810811,0.82456140350877192982,FALSE
1532,9,3,7,4,153,,0,0.222222,0.000000,0.000000,0.222222,0.000000,0.111111,0.222222,0.222222,0.42860000000000000000,0.50000000000000000000,0.46405228758169934641,TRUE
1533,15,5,13,6,519,,0,0.133333,0.066667,0.000000,0.200000,0.000000,0.000000,0.200000,0.400000,0.40000000000000000000,0.23833112684044361063,0.44315992292870905588,TRUE
1534,47,22,45,22,3925,0.045268,28,0.021277,0.000000,0.042553,0.000000,0.000000,0.021277,0.021277,0.893617,0.72230000000000000000,0.44928020576775079709,0.71082802547770700637,TRUE
1535,49,23,47,22,8367,0.381644,32,0.020408,0.000000,0.040816,0.000000,0.000000,0.040816,0.020408,0.877551,0.72690000000000000000,0.46236528525957392137,0.57129198039918728338,TRUE
1536,50,24,47,22,10538,0.724273,28,0.020000,0.000000,0.040000,0.000000,0.000000,0.040000,0.020000,0.880000,0.72510000000000000000,0.45330005828039495186,0.33203643955209717214,TRUE
1537,49,23,46,23,5012,0.041415,30,0.020408,0.000000,0.040816,0.000000,0.000000,0.020408,0.020408,0.897959,0.72230000000000000000,0.44928020576775079709,0.71548284118116520351,TRUE
1538,50,24,48,23,5691,0.282315,30,0.020000,0.000000,0.040000,0.000000,0.000000,0.040000,0.020000,0.880000,0.71830000000000000000,0.44358648560295791717,0.64066069232120892637,FALSE
1539,32,11,32,8,316,0.692391,156,0.093750,0.000000,0.031250,0.000000,0.000000,0.031250,0.062500,0.781250,0.69090000000000000000,0.30067024929093894611,0.37974683544303797468,TRUE
1540,43,20,40,21,4536,0.024678,30,0.023256,0.000000,0.046512,0.000000,0.000000,0.023256,0.023256,0.883721,0.71990000000000000000,0.46023210681430625755,0.74691358024691358025,TRUE
1541,36,20,33,20,3251,0.064291,28,0.027778,0.000000,0.055556,0.000000,0.000000,0.027778,0.027778,0.861111,0.75520000000000000000,0.52161972301291186740,0.72408489695478314365,FALSE
1542,27,9,27,6,669,0.709703,12,0.037037,0.000000,0.074074,0.000000,0.000000,0.111111,0.074074,0.703704,0.72550000000000000000,0.27875080166746833414,0.37817638266068759342,TRUE
1543,35,19,32,19,5692,0.021144,33,0.028571,0.000000,0.057143,0.000000,0.000000,0.028571,0.028571,0.857143,0.75530000000000000000,0.52239049911323378496,0.74068868587491215741,TRUE
1544,46,19,43,19,3485,0.427451,28,0.043478,0.000000,0.021739,0.000000,0.000000,0.021739,0.021739,0.891304,0.76440000000000000000,0.51131987114269553040,0.57388809182209469154,TRUE
1545,6,3,6,2,57,0.585157,0,0.333333,0.000000,0.000000,0.000000,0.166667,0.000000,0.500000,0.000000,0.66670000000000000000,0.45679012345679012346,0.77192982456140350877,TRUE
1546,20,10,18,8,9704,0.642781,0,0.050000,0.000000,0.100000,0.000000,0.050000,0.000000,0.000000,0.800000,0.42110000000000000000,0.33682064134695713643,0.74948474855729596043,FALSE
1547,9,3,7,3,113,,82,0.222222,0.000000,0.000000,0.111111,0.000000,0.000000,0.555556,0.111111,0.50000000000000000000,0.35555555555555555556,0.79646017699115044248,FALSE
1548,9,3,7,3,74,,62,0.222222,0.000000,0.000000,0.111111,0.000000,0.000000,0.555556,0.111111,0.50000000000000000000,0.35555555555555555556,0.89189189189189189189,FALSE
1549,31,15,30,17,4169,0.030678,35,0.032258,0.000000,0.064516,0.000000,0.000000,0.032258,0.032258,0.838710,0.77300000000000000000,0.50712588014237660742,0.80594866874550251859,FALSE
1550,31,15,30,17,4166,0.026392,35,0.032258,0.000000,0.064516,0.000000,0.000000,0.032258,0.032258,0.838710,0.77300000000000000000,0.50712588014237660742,0.80652904464714354297,FALSE
1551,31,15,30,17,3586,0.030012,33,0.032258,0.000000,0.064516,0.000000,0.000000,0.032258,0.032258,0.838710,0.77300000000000000000,0.50712588014237660742,0.80312325711098717234,FALSE
1552,31,14,30,16,2121,0.041511,29,0.032258,0.000000,0.064516,0.000000,0.000000,0.032258,0.032258,0.838710,0.76490000000000000000,0.47928690774555436210,0.79207920792079207921,FALSE
1553,35,17,33,19,6088,0.313083,39,0.028571,0.000000,0.057143,0.000000,0.000000,0.057143,0.028571,0.828571,0.74570000000000000000,0.44583443257265971947,0.67017082785808147175,FALSE
1554,13,4,12,4,112,0.905928,0,0.230769,0.076923,0.000000,0.000000,0.000000,0.000000,0.307692,0.384615,0.25000000000000000000,0.15686274509803921569,0.25000000000000000000,FALSE
1555,13,4,12,4,112,0.905928,0,0.230769,0.076923,0.000000,0.000000,0.000000,0.000000,0.307692,0.384615,0.25000000000000000000,0.15686274509803921569,0.25000000000000000000,TRUE
1556,7,1,7,1,2,,0,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.285714,0.571429,1.00000000000000000000,0.46153846153846153846,1.00000000000000000000,FALSE
1558,15,5,13,7,526,0.360079,113,0.066667,0.066667,0.266667,0.066667,0.066667,0.000000,0.133333,0.333333,0.33330000000000000000,0.27115384615384615385,0.39353612167300380228,FALSE
1559,5,2,5,2,4,,56,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.50000000000000000000,0.33333333333333333333,0.50000000000000000000,FALSE
1561,75,36,73,36,29695,,110,0.013333,0.000000,0.013333,0.000000,0.013333,0.026667,0.013333,0.920000,0.69020000000000000000,0.39554672202258151753,0.49658191614749957905,TRUE
1563,6,2,5,3,78,,39,0.333333,0.000000,0.000000,0.166667,0.000000,0.000000,0.500000,0.000000,0.33330000000000000000,0.27777777777777777778,0.50000000000000000000,FALSE
1564,7,2,6,3,658,0.615911,0,0.142857,0.000000,0.142857,0.142857,0.142857,0.000000,0.285714,0.142857,0.71430000000000000000,0.35714285714285714286,0.50607902735562310030,TRUE
1565,37,14,36,11,673,0.207648,23,0.027027,0.000000,0.081081,0.000000,0.000000,0.054054,0.027027,0.810811,0.70270000000000000000,0.38160848396142513790,0.62109955423476968796,TRUE
1567,3,2,3,2,6,0.918296,213,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.50000000000000000000,0.50000000000000000000,0.66666666666666666667,FALSE
1568,43,15,42,19,1465,0.544312,16,0.046512,0.023256,0.000000,0.000000,0.046512,0.023256,0.046512,0.813953,0.62860000000000000000,0.31112935246602984953,0.35085324232081911263,TRUE
1569,58,24,57,25,1175,0.241058,22,0.000000,0.000000,0.034483,0.000000,0.034483,0.034483,0.017241,0.879310,0.66450000000000000000,0.36720638552255139048,0.61957446808510638298,TRUE
1570,41,15,40,14,291,0.371073,28,0.000000,0.000000,0.097561,0.000000,0.000000,0.048780,0.000000,0.853659,0.72880000000000000000,0.40770312528933218588,0.50171821305841924399,TRUE
1571,11,2,11,2,22,,18,0.181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.272727,0.545455,0.60000000000000000000,0.41691176470588235294,0.54545454545454545455,TRUE
1572,45,19,44,21,950,0.117311,22,0.000000,0.000000,0.044444,0.000000,0.022222,0.022222,0.022222,0.888889,0.69710000000000000000,0.41295985841389105282,0.72842105263157894737,TRUE
1573,45,19,44,21,954,0.134641,22,0.000000,0.000000,0.044444,0.000000,0.022222,0.022222,0.022222,0.888889,0.69710000000000000000,0.41295985841389105282,0.72536687631027253669,TRUE
1574,45,19,44,21,950,0.117311,22,0.000000,0.000000,0.044444,0.000000,0.022222,0.022222,0.022222,0.888889,0.69710000000000000000,0.41295985841389105282,0.72842105263157894737,TRUE
1575,43,17,42,19,1457,0.357353,33,0.000000,0.000000,0.046512,0.000000,0.023256,0.046512,0.023256,0.860465,0.70710000000000000000,0.45740419434645748385,0.59437199725463280714,TRUE
1576,47,17,46,15,2320,0.106470,29,0.021277,0.000000,0.042553,0.000000,0.042553,0.021277,0.021277,0.851064,0.67400000000000000000,0.36064157385825138799,0.51896551724137931034,TRUE
1577,42,12,41,15,1292,0.652587,15,0.047619,0.000000,0.000000,0.023810,0.047619,0.071429,0.047619,0.761905,0.66920000000000000000,0.32517412288296591050,0.27012383900928792570,TRUE
1578,41,11,41,14,601,0.759112,15,0.024390,0.024390,0.000000,0.000000,0.048780,0.000000,0.073171,0.829268,0.68220000000000000000,0.33506370175541790222,0.45923460898502495840,TRUE
1579,35,13,35,13,520,0.532847,13,0.028571,0.028571,0.000000,0.000000,0.057143,0.057143,0.085714,0.742857,0.73170000000000000000,0.32161623822866532925,0.35769230769230769231,TRUE
1580,39,13,39,15,799,0.723590,215,0.025641,0.025641,0.025641,0.000000,0.051282,0.051282,0.051282,0.769231,0.68040000000000000000,0.30678935880346269063,0.23904881101376720901,TRUE
1581,51,20,50,19,7682,0.716651,17,0.000000,0.000000,0.058824,0.000000,0.019608,0.098039,0.019608,0.803922,0.65350000000000000000,0.36088104384548361311,0.25787555324134340016,TRUE
1582,19,7,18,7,64,0.406933,12,0.105263,0.000000,0.157895,0.105263,0.052632,0.000000,0.052632,0.526316,0.35710000000000000000,0.19320605997076585312,0.51562500000000000000,TRUE
1583,23,6,21,10,75,0.654150,0,0.043478,0.043478,0.130435,0.086957,0.043478,0.043478,0.043478,0.565217,0.26090000000000000000,0.23340992647058823529,0.42666666666666666667,TRUE
1584,19,7,18,7,104,0.748737,12,0.105263,0.052632,0.105263,0.105263,0.052632,0.000000,0.052632,0.526316,0.38460000000000000000,0.21077024724083547613,0.42307692307692307692,TRUE
1585,22,7,20,9,127,0.866820,15,0.090909,0.045455,0.090909,0.181818,0.045455,0.000000,0.090909,0.454545,0.22220000000000000000,0.19881221719457013575,0.45669291338582677165,TRUE
1586,39,14,39,16,1308,0.629549,17,0.025641,0.000000,0.025641,0.000000,0.025641,0.076923,0.051282,0.794872,0.66670000000000000000,0.31731233005613810567,0.32798165137614678899,TRUE
1587,35,13,34,13,301,0.366769,14,0.028571,0.000000,0.085714,0.028571,0.000000,0.114286,0.000000,0.742857,0.61020000000000000000,0.38745858812679089177,0.39867109634551495017,TRUE
1588,20,8,19,8,94,0.904446,12,0.150000,0.000000,0.150000,0.100000,0.050000,0.000000,0.050000,0.500000,0.33330000000000000000,0.20128436777162664279,0.34042553191489361702,TRUE
1589,36,12,36,14,495,0.736964,15,0.027778,0.000000,0.027778,0.000000,0.027778,0.083333,0.083333,0.750000,0.67610000000000000000,0.29447043616303578353,0.27878787878787878788,TRUE
1590,30,10,30,11,941,0.562782,15,0.033333,0.000000,0.033333,0.000000,0.066667,0.033333,0.000000,0.833333,0.75000000000000000000,0.33821237344113161107,0.38150903294367693943,TRUE
1591,39,12,39,14,597,0.686567,15,0.000000,0.000000,0.025641,0.025641,0.051282,0.025641,0.076923,0.794872,0.70250000000000000000,0.33355221627857875339,0.62646566164154103853,TRUE
1592,53,24,52,25,983,0.188707,22,0.000000,0.000000,0.037736,0.000000,0.018868,0.018868,0.018868,0.905660,0.67430000000000000000,0.38359670896085871433,0.65717192268565615463,TRUE
1593,42,17,40,18,749,0.698721,325,0.023810,0.000000,0.047619,0.000000,0.023810,0.095238,0.023810,0.785714,0.59120000000000000000,0.31108547203247330262,0.30574098798397863818,TRUE
1594,29,9,29,10,369,0.408168,15,0.068966,0.000000,0.000000,0.000000,0.034483,0.034483,0.068966,0.793103,0.74140000000000000000,0.33647728651785446917,0.44986449864498644986,TRUE
1595,29,10,29,12,271,0.898652,15,0.034483,0.000000,0.034483,0.000000,0.034483,0.137931,0.068966,0.689655,0.71430000000000000000,0.30248500357762483665,0.19188191881918819188,TRUE
1596,41,12,40,13,1128,0.656039,15,0.024390,0.024390,0.000000,0.000000,0.048780,0.024390,0.073171,0.804878,0.69350000000000000000,0.33451529398852613522,0.38741134751773049645,TRUE
1597,30,10,30,9,653,0.365749,16,0.033333,0.000000,0.033333,0.000000,0.033333,0.066667,0.066667,0.766667,0.79370000000000000000,0.34627147797736033030,0.49617151607963246554,TRUE
1598,30,11,30,10,514,0.455206,16,0.033333,0.000000,0.033333,0.000000,0.033333,0.066667,0.066667,0.766667,0.76920000000000000000,0.35445626901034870674,0.45136186770428015564,TRUE
1599,28,9,28,9,311,0.743646,16,0.035714,0.000000,0.035714,0.000000,0.071429,0.035714,0.071429,0.750000,0.79370000000000000000,0.34097049445933827273,0.44694533762057877814,TRUE
1600,44,18,41,20,1873,0.527523,16,0.045455,0.022727,0.000000,0.000000,0.022727,0.045455,0.045455,0.818182,0.61870000000000000000,0.30542353375361761928,0.24132407901761879338,TRUE
1601,17,7,16,6,507,0.454317,16,0.058824,0.000000,0.117647,0.176471,0.058824,0.000000,0.176471,0.411765,0.40000000000000000000,0.25940368455074337427,0.80867850098619329389,TRUE
1602,22,8,22,7,399,0.641942,14,0.045455,0.000000,0.090909,0.181818,0.045455,0.045455,0.045455,0.545455,0.58820000000000000000,0.31376355670473317532,0.68170426065162907268,TRUE
1603,19,7,18,6,84,0.335012,15,0.052632,0.052632,0.105263,0.105263,0.000000,0.052632,0.105263,0.526316,0.33330000000000000000,0.25845588235294117647,0.50000000000000000000,TRUE
1604,16,5,15,5,90,0.731209,15,0.062500,0.062500,0.125000,0.062500,0.000000,0.062500,0.062500,0.562500,0.36360000000000000000,0.27050653594771241830,0.46666666666666666667,TRUE
1605,29,9,29,8,453,0.699908,16,0.068966,0.000000,0.000000,0.000000,0.034483,0.103448,0.034483,0.758621,0.79630000000000000000,0.35483917809548061649,0.35761589403973509934,TRUE
1606,32,11,32,10,551,0.304321,16,0.031250,0.000000,0.031250,0.000000,0.062500,0.062500,0.062500,0.750000,0.82430000000000000000,0.39591482546139408885,0.47912885662431941924,TRUE
1607,38,14,37,13,2155,0.681163,16,0.026316,0.000000,0.000000,0.026316,0.052632,0.026316,0.000000,0.868421,0.76290000000000000000,0.40028761741232041470,0.27006960556844547564,TRUE
1608,20,5,20,4,629,0.362856,0,0.050000,0.000000,0.000000,0.000000,0.150000,0.050000,0.000000,0.750000,0.92680000000000000000,0.45421626984126984127,0.57233704292527821940,TRUE
1609,30,10,30,9,1268,0.513313,0,0.033333,0.000000,0.000000,0.000000,0.066667,0.000000,0.066667,0.833333,0.85920000000000000000,0.46573186564647665217,0.46687697160883280757,TRUE
1610,31,10,31,10,2228,0.157447,0,0.032258,0.000000,0.032258,0.000000,0.064516,0.000000,0.032258,0.838710,0.81250000000000000000,0.41285236400106581066,0.56912028725314183124,TRUE
1611,23,8,23,7,241,0.680624,12,0.086957,0.000000,0.000000,0.000000,0.000000,0.130435,0.086957,0.695652,0.82980000000000000000,0.39835494144957060558,0.32365145228215767635,TRUE
1612,36,14,35,12,687,0.317526,22,0.055556,0.000000,0.055556,0.000000,0.000000,0.055556,0.000000,0.833333,0.69860000000000000000,0.41614693568181940275,0.58515283842794759825,TRUE
1613,27,9,27,8,453,0.664456,0,0.037037,0.000000,0.000000,0.000000,0.074074,0.037037,0.074074,0.777778,0.86110000000000000000,0.41342696519167107402,0.41280353200883002208,TRUE
1614,27,9,27,8,2076,0.158180,0,0.037037,0.000000,0.000000,0.000000,0.074074,0.037037,0.037037,0.814815,0.87140000000000000000,0.40801615051615051615,0.57803468208092485549,TRUE
1615,24,6,24,5,512,0.348215,16,0.083333,0.000000,0.000000,0.000000,0.041667,0.125000,0.000000,0.750000,0.83670000000000000000,0.38702867181128050693,0.55078125000000000000,TRUE
1616,25,7,25,7,173,0.211163,12,0.040000,0.000000,0.040000,0.000000,0.080000,0.040000,0.040000,0.760000,0.85450000000000000000,0.40924501583984342605,0.56647398843930635838,TRUE
1617,8,2,7,3,17,0.203637,14,0.125000,0.000000,0.250000,0.000000,0.000000,0.125000,0.375000,0.125000,0.50000000000000000000,0.27500000000000000000,0.88235294117647058824,TRUE
1618,8,2,7,3,19,0.148736,15,0.125000,0.000000,0.250000,0.000000,0.000000,0.125000,0.375000,0.125000,0.50000000000000000000,0.27500000000000000000,0.89473684210526315789,TRUE
1619,26,9,26,9,390,0.807917,14,0.038462,0.000000,0.076923,0.000000,0.038462,0.038462,0.000000,0.807692,0.78220000000000000000,0.37135863497116694048,0.43333333333333333333,TRUE
1620,25,9,25,9,733,0.659388,12,0.040000,0.000000,0.040000,0.000000,0.040000,0.040000,0.040000,0.800000,0.77880000000000000000,0.37923463691170774004,0.50204638472032742156,TRUE
1621,28,9,28,9,2027,0.514704,16,0.035714,0.000000,0.035714,0.000000,0.000000,0.035714,0.107143,0.785714,0.76920000000000000000,0.35882647364640161759,0.62062160828811050814,TRUE
1622,23,7,23,5,261,0.452204,15,0.043478,0.000000,0.043478,0.000000,0.043478,0.043478,0.086957,0.739130,0.85190000000000000000,0.37041658824267519920,0.52873563218390804598,TRUE
1623,31,12,30,9,312,0.402631,18,0.032258,0.000000,0.096774,0.000000,0.000000,0.064516,0.032258,0.774194,0.73510000000000000000,0.42365623805623805624,0.60256410256410256410,TRUE
