module,contributor,author,commentor,integrator,churn,entropy,size,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco,status
1900,2,1,2,1,2,,0,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,1.00000000000000000000,FALSE
1901,4,1,4,1,16,0.000000,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.49675324675324675325,1.00000000000000000000,FALSE
1902,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1903,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1904,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1905,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1906,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1907,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1908,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1909,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1910,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1911,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1912,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1913,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1914,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1915,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1916,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1917,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1918,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1919,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1920,4,2,4,1,4,,0,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.49675324675324675325,0.75000000000000000000,FALSE
1921,2,0,2,1,0,,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,0.00000000000000000000,FALSE
1922,2,1,2,1,57,,57,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.63636363636363636364,1.00000000000000000000,FALSE
1923,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1924,5,1,3,3,2,,427,0.000000,0.000000,0.200000,0.400000,0.200000,0.000000,0.200000,0.000000,0.33330000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
1925,6,2,6,2,11,,0,0.000000,0.000000,0.166667,0.166667,0.333333,0.000000,0.333333,0.000000,0.50000000000000000000,0.30000000000000000000,0.90909090909090909091,FALSE
1926,2,1,2,1,39,,0,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1927,2,1,2,2,65,,89,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1930,4,2,4,1,5,,188,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,0.80000000000000000000,FALSE
1931,1,1,0,1,8,,71,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1932,1,1,0,1,4,,564,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1933,1,1,0,1,280,,882,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1934,1,1,0,1,4,,296,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1935,1,1,0,1,4,,494,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1936,14,3,13,2,51,,79,0.000000,0.000000,0.142857,0.000000,0.142857,0.000000,0.071429,0.642857,0.66670000000000000000,0.43750000000000000000,0.52941176470588235294,FALSE
1937,9,3,8,3,58,,181,0.111111,0.000000,0.222222,0.000000,0.111111,0.111111,0.000000,0.444444,0.40000000000000000000,0.36666666666666666667,0.79310344827586206897,FALSE
1938,2,1,0,2,4,,309,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.66670000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1939,5,2,1,3,39,0.782376,180,0.000000,0.000000,0.000000,0.600000,0.200000,0.200000,0.000000,0.000000,0.33330000000000000000,1.00000000000000000000,0.94871794871794871795,FALSE
1940,2,1,0,2,10,,283,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.66670000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1941,1,1,0,1,19,,139,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1943,2,1,0,2,1,,0,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1944,5,2,4,1,6,,90,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.400000,0.000000,1.00000000000000000000,0.42857142857142857143,0.66666666666666666667,FALSE
1945,5,2,4,1,18,,77,0.000000,0.000000,0.200000,0.000000,0.200000,0.200000,0.400000,0.000000,1.00000000000000000000,0.42857142857142857143,0.94444444444444444444,FALSE
1946,1,1,1,1,134,,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,FALSE
1947,1,1,1,1,175,,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,FALSE
1948,1,1,0,1,5,,0,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1949,1,1,0,1,29,,0,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1950,2,1,0,2,21,,192,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1951,1,1,1,1,57,,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,FALSE
1952,4,1,4,1,6,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
1953,4,1,4,1,87,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
1954,4,2,1,2,34,,32,0.000000,0.000000,0.250000,0.250000,0.000000,0.500000,0.000000,0.000000,0.50000000000000000000,1.00000000000000000000,0.94117647058823529412,FALSE
1955,4,1,3,1,20,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.500000,0.000000,1.00000000000000000000,0.33333333333333333333,1.00000000000000000000,FALSE
1964,1,1,0,1,4,,0,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1965,1,1,0,1,399,,0,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1966,1,1,0,1,2,,3,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1967,3,1,3,1,3,,0,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1968,3,1,3,1,3,,0,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1969,3,1,3,1,4,,0,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1970,3,1,3,1,4,,0,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1971,3,1,3,1,3,,0,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1972,3,1,3,1,86,,0,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000,FALSE
1973,3,0,3,1,0,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.66666666666666666667,0.00000000000000000000,FALSE
1974,3,0,3,1,0,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.66666666666666666667,0.00000000000000000000,FALSE
1975,3,0,3,1,0,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.66666666666666666667,0.00000000000000000000,FALSE
1976,3,0,3,1,0,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.66666666666666666667,0.00000000000000000000,FALSE
1977,1,1,0,1,18,,211,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1978,1,1,0,1,2,,204,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1979,3,2,3,1,20,,116,0.333333,0.000000,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,1.00000000000000000000,0.54838709677419354839,0.50000000000000000000,FALSE
1989,1,0,0,1,0,,2,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1990,1,0,0,1,0,,84,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1991,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
1992,2,1,0,2,4,,0,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1993,2,1,0,2,2,,6,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.50000000000000000000,0.00000000000000000000,1.00000000000000000000,FALSE
1994,3,1,1,2,2,,68,0.000000,0.333333,0.000000,0.333333,0.000000,0.000000,0.333333,0.000000,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000,FALSE
1995,4,1,3,2,3,,7,0.000000,0.000000,0.250000,0.250000,0.250000,0.000000,0.250000,0.000000,0.50000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
1996,4,1,3,2,63,0.494090,118,0.000000,0.000000,0.250000,0.250000,0.250000,0.000000,0.250000,0.000000,0.50000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
2009,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
2010,1,0,0,1,0,,21,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
2011,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
2012,4,1,4,1,7,,0,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2013,4,1,4,1,9,,0,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2014,4,1,4,1,14,,0,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2015,4,1,4,1,17,,0,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2016,8,1,8,2,1,,0,0.000000,0.000000,0.250000,0.000000,0.125000,0.000000,0.625000,0.000000,0.50000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
2017,8,1,8,2,2,,29,0.000000,0.000000,0.250000,0.000000,0.125000,0.000000,0.625000,0.000000,0.50000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
2018,8,1,8,2,27,,39,0.000000,0.000000,0.250000,0.000000,0.125000,0.000000,0.625000,0.000000,0.50000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
2019,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
2020,4,1,4,1,1,,95,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2021,4,1,4,1,4,,182,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2022,4,1,4,1,2,,118,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2023,4,1,4,1,4,,89,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2024,4,1,4,1,8,,210,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2025,4,1,4,1,1,,5,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2026,4,1,4,1,1,,220,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2027,4,1,4,1,1,,351,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2028,4,1,4,1,19,,879,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2029,4,1,4,1,1,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2030,4,1,4,1,3,0.918296,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2031,4,1,4,1,3,0.918296,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2032,4,1,4,1,1,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2033,4,1,4,1,3,0.918296,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2034,4,1,4,1,6,1.000000,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2035,4,1,4,1,1,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2036,4,1,4,1,5,0.960230,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2037,4,1,4,1,1,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2038,4,1,4,1,4,1.000000,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2039,4,1,4,1,1,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2040,4,1,4,1,4,0.946395,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2041,4,1,4,1,3,0.918296,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2042,4,1,4,1,3,0.918296,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2043,4,1,4,1,3,0.918296,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.42857142857142857143,1.00000000000000000000,FALSE
2061,10,1,10,1,14,,6,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.600000,0.200000,1.00000000000000000000,0.38709677419354838710,1.00000000000000000000,FALSE
2079,2,1,2,1,1,,0,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,1.00000000000000000000,0.60000000000000000000,1.00000000000000000000,FALSE
2080,2,1,2,1,4,,0,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,1.00000000000000000000,0.60000000000000000000,1.00000000000000000000,FALSE
2081,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
2082,4,0,0,4,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.40000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
2084,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
