module,contributor,author,commentor,integrator,churn,entropy,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco
1544,2,1,2,1,2,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1545,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1546,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1547,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1548,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1549,2,1,2,1,2,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1550,2,1,2,1,9,0.317521,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
1551,2,1,2,1,2,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1552,2,1,2,1,51,0.119685,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
1553,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1554,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1555,4,2,4,1,11,0.521705,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.250000,1.00000000000000000000,0.51783549783549783550,0.54545454545454545455
1556,2,1,2,1,3,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1557,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1558,2,1,2,1,3,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1559,4,2,4,1,13,0.719333,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.250000,1.00000000000000000000,0.51783549783549783550,0.92307692307692307692
1560,4,2,4,1,13,0.869075,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.250000,1.00000000000000000000,0.51783549783549783550,0.53846153846153846154
1561,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1562,2,1,2,1,4,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1563,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1564,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1565,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1566,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1567,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1568,4,2,4,1,39,0.216472,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,1.00000000000000000000,0.51783549783549783550,0.97435897435897435897
1569,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1570,2,1,2,1,2,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1571,4,2,4,1,7,0.724834,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.250000,1.00000000000000000000,0.51783549783549783550,0.85714285714285714286
1572,4,2,4,1,25,0.241090,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,1.00000000000000000000,0.51783549783549783550,0.96000000000000000000
1573,2,1,2,1,2,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1574,2,1,2,1,8,0.271782,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
1575,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1576,2,1,2,1,16,0.710357,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1577,4,2,4,1,9,0.622366,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.250000,1.00000000000000000000,0.51783549783549783550,0.88888888888888888889
1578,2,1,2,1,2,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
1579,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
